DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-9504.mp4 , TIME: 2:38:0 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-9646.mp4 , TIME: 2:40:22 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-10162.mp4 , TIME: 2:48:58 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-10320.mp4 , TIME: 2:51:36 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-10560.mp4 , TIME: 2:55:36 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-10826.mp4 , TIME: 3:0:2 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-10904.mp4 , TIME: 3:1:20 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-12514.mp4 , TIME: 3:28:10 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-13082.mp4 , TIME: 3:37:38 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-14350.mp4 , TIME: 3:58:46 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-14344.mp4 , TIME: 3:58:40 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-14318.mp4 , TIME: 3:58:14 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-14570.mp4 , TIME: 4:2:26 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-15350.mp4 , TIME: 4:15:26 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-15362.mp4 , TIME: 4:15:38 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-15354.mp4 , TIME: 4:15:30 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-16400.mp4 , TIME: 4:32:56 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-17270.mp4 , TIME: 4:47:26 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-18118.mp4 , TIME: 5:1:34 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-18654.mp4 , TIME: 5:10:30 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-19040.mp4 , TIME: 5:16:56 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-19176.mp4 , TIME: 5:19:12 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-19344.mp4 , TIME: 5:22:0 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-19618.mp4 , TIME: 5:26:34 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-19640.mp4 , TIME: 5:26:56 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-19656.mp4 , TIME: 5:27:12 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-19676.mp4 , TIME: 5:27:32 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-02 11:23:47, URL: https://clips-media-assets2.twitch.tv/40783180942-offset-19792.mp4 , TIME: 5:29:28 , ID: 40783180942, LENGTH: 5h51min, TITLE: [한국/ENG] what is DDD? 12월이다~ , CATEGORIES: (Just Chatting; The Walking Dead: Season One) 
DATE: 2020-12-04 05:13:18, URL: ['https://vod-secure.twitch.tv/9eb6f026936a44491fd4_tyongeee_40808401742_1607058798/chunked/index-dvr.m3u8'] , MUTED: 0 , ID: 40808401742, LENGTH: 0h21min, TITLE: [한국/ENG] !wheel day PogU (ft.mom) , CATEGORIES: (Just Chatting) 
DATE: 2020-12-04 05:13:18, URL: https://clips-media-assets2.twitch.tv/40808401742-offset-396.mp4 , TIME: 0:6:12 , ID: 40808401742, LENGTH: 0h21min, TITLE: [한국/ENG] !wheel day PogU (ft.mom) , CATEGORIES: (Just Chatting) 
DATE: 2020-12-04 11:56:11, URL: ['https://vod-secure.twitch.tv/4b5d48023ae286a5b440_tyongeee_40811202974_1607082971/chunked/index-dvr.m3u8'] , MUTED: 0 , ID: 40811202974, LENGTH: 1h38min, TITLE: [한국/ENG] waifu material'a wine date with !guest 총무님과 와인데이트 , CATEGORIES: (Just Chatting) 
DATE: 2020-12-04 11:56:11, URL: https://clips-media-assets2.twitch.tv/40811202974-offset-322.mp4 , TIME: 0:4:58 , ID: 40811202974, LENGTH: 1h38min, TITLE: [한국/ENG] waifu material'a wine date with !guest 총무님과 와인데이트 , CATEGORIES: (Just Chatting) 
DATE: 2020-12-04 11:56:11, URL: https://clips-media-assets2.twitch.tv/40811202974-offset-336.mp4 , TIME: 0:5:12 , ID: 40811202974, LENGTH: 1h38min, TITLE: [한국/ENG] waifu material'a wine date with !guest 총무님과 와인데이트 , CATEGORIES: (Just Chatting) 
DATE: 2020-12-04 11:56:11, URL: https://clips-media-assets2.twitch.tv/40811202974-offset-354.mp4 , TIME: 0:5:30 , ID: 40811202974, LENGTH: 1h38min, TITLE: [한국/ENG] waifu material'a wine date with !guest 총무님과 와인데이트 , CATEGORIES: (Just Chatting) 
